,budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,date,revenue,runtime,title,vote_average,vote_count,actor,director
1204,40000000,Romance|Drama|Mystery,2044,hippie|poetry|sex|rock and roll|nudity|hallucination|wilderness|airplane|musical|addicted|joint|organ|lsd|biography|alcoholism|the doors|car crash|singer|drug|music band|flashback|blood ritual,en,29.887359999999997,Universal Pictures|MFPV Film|Double Feature Films|ShadowCatcher Entertainment|Daniel Bobker Productions|Brick Dust Productions LLC,United States of America,2006-06-16,114830111,99.0,The Lake House,6.5,670,Keanu Reeves|Sandra Bullock|Shohreh Aghdashloo|Christopher Plummer|Ebon Moss-Bachrach|Willeke van Ammelrooy|Dylan Walsh|Lynn Collins|Mike Bacarella|Kevin M. Brennan|Frank Caeti|Aliyah Carr|Jennifer Clark|Jacob D. Dumelle|Scott Elias|Lori Ann Gerdisch|Cynthia Kaye McWilliams|India Neilan|Mia Park|Jacqueline Williams,
1205,43000000,Drama|Horror|Mystery|Thriller,9913,marriage|internet|relationship|family|sex tape,en,29.105407,Walt Disney Pictures,United Kingdom|United States of America,2005-07-29,91974818,104.0,The Skeleton Key,6.4,573,Kate Hudson|Gena Rowlands|Peter Sarsgaard|John Hurt|Joy Bryant|Marion Zinser|Maxine Barnett|Fahnlohnee R. Harris|Deneen Tyler|Ann Dalrymple|Trula M. Marcus|Jen Apgar|Thomas Uskali|Jamie Lee Redmon|Forrest Landis|Tonya Staten|Isaach De Bankolé|Christa Thorne|Ronald McCall|Jeryl Prescott,
1206,0,Fantasy|Drama|Comedy|Family,71864,sister sister relationship|cheating|amnesia|crisis line|telephone|loss of wife|ex-wife|woman director,en,16.394451999999998,Columbia Pictures|Original Film,United States of America,2012-08-15,51854875,105.0,The Odd Life of Timothy Green,6.5,386,Jennifer Garner|Joel Edgerton|Ron Livingston|Rosemarie DeWitt|CJ Adams|Patrick Brouder|Chan Creswell|William J. Harrison|Odeya Rush|Shohreh Aghdashloo|David Morse|M. Emmet Walsh|Lois Smith|Dianne Wiest|James Rebhorn|Common|Lin-Manuel Miranda|Shimei Bailey|Michael Arden|Rhoda Griffis|Karan Kendrick|Tara Lee|Kendall Ryan Sanders,
1207,40000000,Comedy|Romance,10761,premonition|death by accident|crash|end is here|duringcreditsstinger|3d,en,19.574773999999998,Warner Bros.,United States of America,2008-05-02,84601681,101.0,Made of Honor,6.0,394,Patrick Dempsey|Michelle Monaghan|Kevin McKidd|Chris Messina|Richmond Arquette|Busy Philipps|Kadeem Hardison|Whitney Cummings|Kathleen Quinlan|Sydney Pollack|Emily Nelson|James Sikking|Kevin Sussman|Beau Garrett|Selma Stern|Kelly Carlson|Lilly McDowell|Corinne Reilly|Craig Susser|Christine Barger|Sarah Wright|Murray McArthur,
1208,40000000,Music|Drama,209451,new york|marriage proposal|fbi|mafia boss|mafia,en,14.199932999999998,Paramount Pictures|Constellation Entertainment,United States of America,2014-06-05,67347013,134.0,Jersey Boys,6.8,255,Christopher Walken|Vincent Piazza|Freya Tingley|James Madio|Sean Whalen|Kathrine Narducci|Francesca Eastwood|Mike Doyle|Steve Schirripa|Barry Livingston|Alexis Krause|Jeremy Luke|Silvia Kal|John Lloyd Young|Erich Bergen|Michael Lomenda|Johnny Cannizzaro|Joseph Russo|Billy Gardell|John Griffin|Elizabeth Hunter|Lacey Hannan|Renée Marino|Erica Piccininni|Steve Monroe|Rob Marnell|Troy Grant|Grant Roberts|Kara Pacitto|Michael Patrick McGill|Nancy La Scala|Clint Ward|Jackie Seiden|Matt Nolan|Meagan Holder|Joe Abraham|Phil Abrams|Joe Howard|Katelyn Pacitto|Ben Rauch|Bill Watterson|Annika Noelle|Derek Easley|Kim Gatewood|Alexandra Ruddy|Keith Loneker|Marco Tazioli|David Newton|Donnie Kehr|Scott Vance|Kyli Rae|Travis Nicholson|Allison Wilhelm|Tye Edwards|Jon Paul Burkhart|Lou Volpe|David Crane|Lou George|Michael Butler Murray|Michael Lanahan|Aria Pullman|Jacqueline Mazarella|Danielle Souza|Miles Aubrey|Johnny Dinu|Maggie Beal|Jeff DePaoli|Vincent Selhorst-Jones|Angel Murphy|Grace Kelley|Annie O'Donnell,
1209,40000000,Drama|Crime|Thriller,11975,child's point of view|candlelight vigil|good deed|exotic dancer|schoolteacher|extra credit assignment|disfigurement|junior high school|burn injury|woman director,en,12.229516,Columbia Pictures Corporation|Dark Castle Entertainment|Warner Bros.,United States of America,1997-11-18,45916769,135.0,The Rainmaker,6.7,235,Matt Damon|Danny DeVito|Jon Voight|Claire Danes|Mary Kay Place|Dean Stockwell|Virginia Madsen|Mickey Rourke|Randy Travis|Roy Scheider|Red West|Johnny Whitworth|Andrew Shue|Teresa Wright|Danny Glover|Wayne Emmons|Adrian Roberts|Michael Girardin|Randall King|Justin Ashforth|Michael Keys Hall|James Cunningham|Frank Clem|Alan Woolf|Sonny Shroyer|Pamela Tice Chapman,
1210,40000000,Horror|Thriller,4970,baseball|fanatic|relationship problems|sport|teacher|red sox|fenway park,en,27.303608,DreamWorks SKG,United States of America,2003-11-21,141591324,98.0,Gothika,5.8,629,Halle Berry|Robert Downey Jr.|Charles S. Dutton|Penélope Cruz|John Carroll Lynch|Bernard Hill|Dorian Harewood|Kathleen Mackey|Matthew G. Taylor|Andrea Sheldon|Bronwen Mantel,
1211,36000000,Drama|History|Mystery,11831,prison|jealousy|homeless person|beach|parents kids relationship|fight|bodyguard|protection|nerd|high school|substitute teacher|campus|teacher|principal|celebration|school bus|aftercreditsstinger|school life|teachers and students,en,3.6982760000000003,Hollywood Pictures|Cinergi Pictures Entertainment,United States of America,1997-12-03,74000000,155.0,Amistad,6.8,316,Morgan Freeman|Nigel Hawthorne|Anthony Hopkins|Djimon Hounsou|Matthew McConaughey|David Paymer|Pete Postlethwaite|Stellan Skarsgård|Chiwetel Ejiofor|Anna Paquin|Tomás Milián|John Ortiz|Ralph Brown|Allan Rich|Paul Guilfoyle|Peter Firth|Jeremy Northam|Arliss Howard|Rusty Schwimmer|Jake Weber|Pedro Armendáriz Jr.|Luis Cabrera|Ramon Saldaña|Robert Walsh,
1212,40000000,Adventure,9096,gunslinger|farmer|wild west|laxative,en,7.021871000000001,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Brandywine Productions,United States of America,1992-02-07,0,106.0,Medicine Man,5.8,114,Sean Connery|Lorraine Bracco|José Wilker|Rodolfo De Alexandre|Angelo Barra Moreira|Francisco Tsiren Tsere Rereme|Elias Monteiro Da Silva|Edinei Maria Serrio Dos Santos|Bec-Kana-Re Dos Santos Kaiapo|José Lavat,
1213,40000000,Fantasy|Action|Science Fiction|Thriller|Horror,440,new york|atomic bomb|ladykiller|hypnosis|superhero|based on comic book|radio series|invisibility|the shadow,en,39.381913,Davis Entertainment|Silver Pictures|Warner Bros.,United States of America,2007-12-25,41797066,94.0,Aliens vs Predator: Requiem,4.9,740,Steven Pasquale|Reiko Aylesworth|John Ortiz|Ariel Gade|Sam Trammell|Kristen Hager|Robert Joy|David Paetkau|Tom Woodruff Jr.|Ian Whyte|Chelah Horsdal|Meshach Peters|Matt Ward|Gina Holden|Kurt Max Runte|Liam James|Ty Olsson|Johnny Lewis|Catherine Lough Haggquist|Rekha Sharma|Victoria Bidewell|Michal Suchánek|David Hornsby|Chris William Martin|James Chutter|Françoise Yip|Juan Riedinger|Tim Perez|Dalias Blake|Rainbow Francks|Tim Henry|Tom McBeath|Anthony Harrison|Lloyd Berry|Ryan Robbins|Curtis Caravaggio|Glen Brkich|Adrian Hough|Jay-Lyn Green|Lili Wexu,
1214,40000000,Comedy|Family,11011,based on novel|autism|key|scavenger hunt|death of father|young boy|new york city|tambourine|lock|grieving|post 9/11,en,14.398356,Lakeshore Entertainment|Metro-Goldwyn-Mayer (MGM),United States of America,1994-12-19,0,95.0,Ri¢hie Ri¢h,5.4,415,Macaulay Culkin|John Larroquette|Edward Herrmann|Christine Ebersole|Michael Maccarone|Joel Robinson|Jonathan Hilario|Rory Culkin|Jonathan Hyde|Stephi Lineburg,
1215,65000000,Drama|Romance,10641,work ethic|tv morning show|tv reporter,en,8.680334,Village Roadshow Pictures|Castle Rock Entertainment|Reserve Room|Flower Films (II),United States of America|United Kingdom,2000-08-11,0,103.0,Autumn in New York,5.7,135,Richard Gere|Winona Ryder|Anthony LaPaglia|Elaine Stritch|Vera Farmiga|Sherry Stringfield|Jill Hennessy|J.K. Simmons|Sam Trammell|Mary Beth Hurt|Kali Rocha,
1216,40000000,Comedy|Music|Romance,11172,loss of mother|attempted murder|career|musical|rapper|drug,en,17.659032,Universal Pictures|Big Talk Productions|Relativity Media|Working Title Films,United States of America,2007-02-09,145896422,96.0,Music and Lyrics,6.2,554,Drew Barrymore|Hugh Grant|Scott Porter|Brad Garrett|Haley Bennett|Nick Bacon|Andrew Wyatt|Dan McMillan|Tom Foligno|Zak Orth|Brooke Tansley|Daniel Stewart Sherman|Aasif Mandvi|Matthew Morrison|Jason Antoon|Jeremy Karson|Emma Lesser|Kristen Johnston|Adam Grupper|Charlotte Maier|Toni Trucks|Lanette Ware|Campbell Scott|Billy Griffith|Kathleen McNenny|Stevie Ray Dallimore|Spenser Leigh|Lou Torres|Kali R. Harrison|Daniel Karaty|Chris Moss|Christine Ashley DeJesus|Dana DePalo|Gerard Heintz|Antoine 'Doc' Judkins|Nick Kenkel|Nina Lafarga|Carly Lang|Monique Lea-Gall|Sarah Mitchell|Marielys Molina|Jorge Santos|Seth Stewart|Roel Suasin|Reed Kelly|Ariana Bernstein|Marc C. Cancassi|Bill Chemerka|Michael Ciesla|Peter Conboy|Ed Cuffe|Chris J. Cullen|Jill DeMonstoy|Stephen Detherage|David Miguel Estrada|Amanda Florian|Brianna Leann Florian|Tiffany Ashley Florian|Cooper Grodin|Johnathan Hallgrey|Katherine Hoskins Mackey|Nobuo Inubushi|Jeannine Kaspar|Mark A. Keeton|Linda Lee|Bernadette Lords|Suzi Lorraine|Thelma O'Leary|Michelle Rouhani|Robert Sciglimpaglia|Lisa Sever-Ferraro|Kent Sladyk|Carlos Velazquez,
1217,40000000,Adventure|Comedy|Science Fiction,39513,china|chinese woman|secret agent|conspiracy of murder|united nations,en,43.151268,Paramount Pictures|Skydance Productions,United States of America,2011-02-14,97552050,104.0,Paul,6.5,1789,Seth Rogen|Simon Pegg|Nick Frost|Jason Bateman|Kristen Wiig|Bill Hader|Blythe Danner|Joe Lo Truglio|John Carroll Lynch|Jane Lynch|David Koechner|Jesse Plemons|Sigourney Weaver|Jeffrey Tambor|Steven Spielberg|Jennifer Granger|Mia Stallard,
1218,40000000,Comedy,82687,gay|sex|aids|musical|hiv|based on play|african american|rock opera|missing person|hiv positive|home movie|mugging|telephone call  |lower east side,en,15.283444,Dimension Films,United States of America,2012-12-19,41863726,95.0,The Guilt Trip,5.4,284,Seth Rogen|Barbra Streisand|Yvonne Strahovski|Colin Hanks|Adam Scott|Danny Pudi|Kathy Najimy|Casey Wilson|Brett Cullen|Dale Dickey|Michael Cassidy|Brandon Keener|Robert Curtis Brown|Ari Graynor|Nora Dunn|Miriam Margolyes,
1219,40000000,Horror|Mystery,41446,sister sister relationship|autism|mephisto|satanism|ersatz,en,35.21926,Columbia Pictures Corporation|Hofflund/Polone|Global Entertainment Productions GmbH & Company Medien KG,United States of America,2011-04-11,97138686,111.0,Scream 4,6.1,902,David Arquette|Neve Campbell|Courteney Cox|Emma Roberts|Hayden Panettiere|Anthony Anderson|Adam Brody|Rory Culkin|Mary McDonnell|Marley Shelton|Alison Brie|Marielle Jaffe|Nico Tortorella|Erik Knudsen|Anna Paquin|Kristen Bell|Lucy Hale|Shenae Grimes|Britt Robertson|Aimee Teegarden|Roger L. Jackson|Nancy O'Dell|Justin Michael Brandt|Dredan McFall,
1220,40000000,Thriller|Crime|Mystery,8224,new york|travel|misfortune,en,25.580272,Imagine Entertainment|Ixtlan Productions|Carolco Pictures|Bill Graham Films,United States of America,1999-02-26,96618699,123.0,8MM,6.1,474,Nicolas Cage|Joaquin Phoenix|James Gandolfini|Chris Bauer|Anthony Heald|Peter Stormare|Catherine Keener|Norman Reedus|Amy Morton|Jenny Powell|Claudia Aros|Mario Ernesto Sánchez|Suzy Nakamura|William Lawrence Mack|Myra Carter|Torsten Voges,
1221,38000000,Drama|Music,10537,monster|experiment|island|mutation|genetics|hybrid|remake|h. g. wells,en,10.794175,Escape Artists|Media Rights Capital|Sony Pictures Entertainment (SPE)|LStar Capital,Germany|United States of America,1991-03-01,34416893,140.0,The Doors,6.7,275,Val Kilmer|Meg Ryan|Kyle MacLachlan|Frank Whaley|Kevin Dillon|Michael Wincott|Michael Madsen|Josh Evans|Costas Mandylor|Dennis Burkley|John Capodice|Mark Moses|Will Jordan|Robert LuPone|Floyd Red Crow Westerman|Billy Idol|Kathleen Quinlan|Kelly Hu|Crispin Glover|Paul Williams|Debi Mazar|Phil Fondacaro|Oliver Stone|Jennifer Tilly|Jennifer Rubin|Mimi Rogers|Charlie Spradling|Delia Sheppard|Julie Strain,
1222,40000000,Comedy,225886,loss of family|queen|power|power takeover|kingdom|royalty|musketeer|murder hunt,en,72.641296,Laurence Mark Productions|Columbia Pictures Corporation|Global Entertainment Productions GmbH & Company Medien KG|Nora Ephron Productions,United States of America,2014-07-17,126069509,97.0,Sex Tape,5.3,1695,Cameron Diaz|Jason Segel|Rob Corddry|Ellie Kemper|Rob Lowe|Nat Faxon|Nancy Lenehan|Giselle Eisenberg|Harrison Holzer|Sebastian Hedges Thomas|Timothy Brennen|Krisztina Koltai|Randall Park|Jack Black|Joe Stapleton|James Wilcox|Jolene Blalock|Melissa Paulo|Erin Brehm|Kumail Nanjiani|Artemis Pebdani|Melvin Brown|Osmani Rodriguez|Samil Battenfeld|Dave Allen|Celeste Oliva|Alexis Rosasco|Whitney Meyer,
1223,40000000,Comedy|Drama,10385,england|sister sister relationship|queen|kingdom|henry viii,en,3.4155339999999996,New Line Cinema|Practical Pictures|Parallel Zide,United Kingdom|United States of America,2000-02-16,36037909,94.0,Hanging Up,5.0,40,Meg Ryan|Diane Keaton|Lisa Kudrow|Walter Matthau|Adam Arkin|Shaun Duke|Ann Bortolotti|Cloris Leachman|Maree Cheatham|Myndy Crist|Libby Hudson|Edie McClurg|Tracee Ellis Ross|Celia Weston|Bob Kirsh|Stephanie Ittleson|Venessia Valentino|R.A. Buck|Phil Levesque|Paige Wolfe|Charles Matthau|Ethan Dampf|Mary Beth Pape,
1224,47000000,Horror|Mystery,55779,workaholic|dogsitter,en,38.555482,Castle Rock Entertainment|Warner Bros.,United States of America,2011-08-12,157887643,92.0,Final Destination 5,5.9,866,Emma Bell|Nicholas D'Agosto|Miles Fisher|Ellen Wroe|Jacqueline MacInnes Wood|P. J. Byrne|Arlen Escarpeta|David Koechner|Courtney B. Vance|Tony Todd|Brent Stait,
1225,0,Comedy|Crime|Romance,10154,river|miracle|bible|louisiana|frog|grasshopper|faith,en,6.786117,Bel Air Entertainment|Warner Bros.,Germany|United States of America,1999-08-16,0,102.0,Mickey Blue Eyes,5.3,140,Hugh Grant|James Caan|Jeanne Tripplehorn|Burt Young|James Fox|Joe Viterelli|Gerry Becker|Maddie Corman|Tony Darrow|Paul Lazar|Vincent Pastore|Scott Thompson|John Ventimiglia|Frank Pellegrino,
1226,40000000,Drama|Romance,10647,epilepsy|protection money|secret love|money|redemption,en,24.313684,Fox 2000 Pictures|Wildgaze Films|Alan Greenspan Productions|Mars Media Beteiligungs|Flower Films (II)|ELC Productions Ltd.,United States of America,2000-10-12,55707411,122.0,Pay It Forward,7.0,432,Kevin Spacey|Helen Hunt|Haley Joel Osment|Jay Mohr|Jim Caviezel|Jon Bon Jovi|Angie Dickinson|David Ramsey|Gary Werntz|Colleen Flynn|Marc Donato|Kathleen Wilhoite|Liza Snyder|Jeannetta Arnette|Hannah Leder|Rusty Meyers,
1227,30000000,Comedy|Drama|Romance,11431,vietnam veteran|commercial|advertising expert|kaserne|stau|soldier|unemployment|woman director|teachers and students,en,9.965073,Paramount Pictures|Apatow Productions,United States of America,2005-04-06,50451307,103.0,Fever Pitch,5.9,182,Drew Barrymore|Jimmy Fallon|Jason Spevack|Jack Kehler|Maureen Keiller|Daniel Greene|Ione Skye|Marissa Jaret Winokur|KaDee Strickland|JoBeth Williams|Siobhan Fallon|Brett Murphy|Evan Helmuth|Johnny Sneed|Greta Onieogou|Lizz Alexander|Brandon Craggs|Shary Guthrie|Lenny Clarke|Steve Levy|Scott Severance|Jessamy Finet|James Sikking|Willie Garson|Armando Riesco|Zen Gesner|Mark Andrada|Charlotte Sullivan|Tim McCarver|Stephen King,
1228,40000000,Comedy,8457,street gang|uncle|female assassin|witness to murder,en,15.055732,Media Rights Capital|Fuzzy Door Productions|Bluegrass Films|RGB Media,United States of America,2008-03-20,0,102.0,Drillbit Taylor,5.5,275,Owen Wilson|Leslie Mann|Josh Peck|David Dorfman|Nate Hartley|Alex Frost|Troy Gentile|Casey Boersma|Dylan Boersma|Lisa Ann Walter|Beth Littleford|David Koechner|Matt Walsh|Janet Varney|Lisa Lampanelli|Bill O'Neill|Shaun Weiss|Jordan Valacich|Danny McBride|Ian Roberts|Julia Roth|Alex Donnelley|Katie Gill|Valerie Tian|Dana Nicole Silver|Andrew Caldwell|Vincent Malouf|Mo Gallini|Stacy Arnell|David Bowe|Tichina Arnold|Cedric Yarbrough|Robert Musgrave|Joe Wilson|Jeff Kahn|Adam Ho|Stephen Root|Lauren Glenn|Leslie Ann Lizarde|Rance Howard|Steve Bannos,
1229,0,Comedy|Western,188161,murder|homicide detective,en,32.808675,Universal Pictures,United States of America,2014-05-22,0,116.0,A Million Ways to Die in the West,5.8,1468,Seth MacFarlane|Charlize Theron|Liam Neeson|Amanda Seyfried|Neil Patrick Harris|Giovanni Ribisi|Sarah Silverman|Christopher Hagen|Wes Studi|Matt Clark|Evan Jones|Aaron McPherson|Rex Linn|Brett Rickaby|Alex Borstein|Ralph Garman|John Aylward|Jay Patterson|Amick Byram|Dennis Haskins|Christopher Lloyd|Gilbert Gottfried|Ewan McGregor|John Michael Higgins|Julius Sharpe|Mike Miller|Ardy Brent Carlson|Alec Sulkin|Tatanka Means|Ivan Brutsche|Jean Effron|Bob Jesser|Dylan Kenin|Franklin Broderick Spencer|Mike Salazar|Jimmy Hart|Joe Berryman|Tait Fletcher|Kevin Wiggins|Jackamoe Buzzell|Preston Bailey|Challen Cates|Jamie Foxx|Ryan Reynolds,
1230,25000000,Adventure|Fantasy|Action|Thriller|Science Fiction,8850,blind|massage therapist,en,8.178203,Paramount Pictures|Scott Rudin Productions|Warner Bros.,United States of America,1994-07-01,48063435,108.0,The Shadow,5.4,138,Alec Baldwin|John Lone|Penelope Ann Miller|Peter Boyle|Ian McKellen|Tim Curry|Jonathan Winters|Sab Shimono|Brady Tsurutani|James Hong|Joseph Maher|John Kapelos|Max Wright|Aaron Lustig|Ethan Phillips|Larry Hankin|Larry Joshua|Al Leong|Gerald Okamura|Abraham Benrubi|Steve Hytner|Patrick Fischler|Lily Mariye|Garret Sato,
1231,40000000,Drama,64685,ex-girlfriend|drug dealer|gang|motorcyclist,en,31.066874,Bad Robot|Goldcrest Pictures,United States of America,2011-12-24,55247881,129.0,Extremely Loud & Incredibly Close,6.9,708,Thomas Horn|Tom Hanks|Sandra Bullock|Max von Sydow|John Goodman|Viola Davis|Jeffrey Wright|Zoe Caldwell|Hazelle Goodman|Adrian Martinez|Stephen Henderson|Dennis Hearn|Paul Klementowicz|Julian Tepper|Caleb Reynolds|Gregory Korostishevsky|Brooke Bloom|Jenson Smith|Stephanie Kurtzuba|Malachi Weir|Lorna Guity Pruce,
1232,40000000,Comedy|Drama|Romance,38357,corruption|undercover|war on drugs|mayor|drug dealer|presidential election|undercover agent|investigation|police|drug,en,22.491388,Paramount Pictures|MTV Films|Cent Productions Inc.,Canada|United States of America,2010-01-12,58785180,102.0,Morning Glory,6.1,412,Rachel McAdams|Harrison Ford|Patrick Wilson|Jeff Goldblum|Diane Keaton|50 Cent|Arden Myrin|Noah Bean|Vanessa Aspillaga|Jeff Hiller|Linda Powell|Mike Hydeck|Joseph J. Vargas|David Fonteno|Patti D'Arbanville|Ty Burrell,
1233,40000000,Drama,10060,dancing|female nudity|go-go dancer|spanner|seduction|striptease|sexappeal,en,12.885985,Amen Ra Films|Franchise Pictures|Warner Bros.|Morgan Creek Productions,United States of America,2005-11-09,46442528,117.0,Get Rich or Die Tryin',6.3,186,50 Cent|Joy Bryant|Adewale Akinnuoye-Agbaje|Omar Benson Miller|Terrence Howard|Viola Davis|Ashley Walters|Tory Kittles|Marc John Jefferies|Sullivan Walker|Bill Duke|Mpho Koaho|Serena Reeder|Russell Hornsby|Vanessa Madden|Joseph Pierre|Ryan Allen|Brendan Jeffers|Anastasia Hill|Zainab Musa|Lawrence Bayne,
1234,40000000,Crime|Action|Adventure,11398,shoe|voice over|rite|theatre audience|bride and groom|death of king|applause|woman director,en,7.832337,Columbia Pictures|1492 Pictures|Revolution Studios,United States of America,2000-08-23,30199105,117.0,The Art of War,5.6,135,Wesley Snipes|Donald Sutherland|Maury Chaykin|Anne Archer|Michael Biehn|Cary-Hiroyuki Tagawa|Marie Matiko,
1235,40000000,Drama|Romance,1833,hoodlum,en,10.433667,Paramount Pictures|Icon Entertainment International|Munich Film Partners & Company (MFP) BTC Productions,United States of America,2005-11-23,31670620,135.0,Rent,6.7,155,Anthony Rapp|Adam Pascal|Rosario Dawson|Jesse L. Martin|Wilson Jermaine Heredia|Idina Menzel|Tracie Thoms|Taye Diggs|Aaron Lohr|Daniel London|Sarah Silverman|Daryl Edwards|Anna Deavere Smith,
1236,40000000,Drama|Horror|Thriller|Crime,10391,ritual|pornographic video|car crash|dvd,en,3.3219489999999996,Paramount Pictures|Cherry Alley Productions,United States of America,2000-08-11,0,107.0,Bless the Child,4.9,71,Kim Basinger|Angela Bettis|Holliston Coleman|Rufus Sewell|Christina Ricci|Jimmy Smits|Michael Gaston|Lumi Cavazos|Dimitra Arliss|Eugene Lipinski|Anne Betancourt|Ian Holm|Helen Stenborg|Matthew Lemche|Dan Warry-Smith,
